Clase,Pieza,Superficie_1,Superficie_2,Tamaño_cavidad_mm,Estado_cavidad,Técnica,Tipo_resina,Índice_contracción_%,Peso_resina_inicial_mg,Peso_sobrante_mg,Margen_cavo_mm,Ajuste_margen
I,13,Oclusal,,2.68,Con tejido remanente,Bulk,Bulk,3.58,57.52,0.19,1.22,Equiobturado
I,13,Oclusal,,2.28,Limpia,Bulk,Compuesta,3.79,57.15,3.65,0.93,Sobreobturado
I,13,Oclusal,,3.18,Con tejido remanente,Estratificación,Con fibra de vidrio,3.11,97.45,7.72,1.9,Sobreobturado
I,13,Oclusal,,4.79,Limpia,Bulk,Fluida,1.68,109.98,5.16,0.69,Equiobturado
I,13,Oclusal,,3.26,Limpia,Estratificación,Fluida,3.92,116.95,8.64,1.98,Subobturado
I,13,Oclusal,,2.95,Con tejido remanente,Bulk,Con fibra de vidrio,2.35,58.15,9.03,1.59,Equiobturado
I,13,Bucal,,1.97,Con tejido remanente,Estratificación,Con fibra de vidrio,2.84,110.76,20.18,0.62,Sobreobturado
I,13,Bucal,,1.29,Limpia,Bulk,Compuesta,2.02,118.78,16.82,1.87,Equiobturado
I,13,Bucal,,4.64,Limpia,Estratificación,Compuesta,4.14,113.78,8.8,0.5,Sobreobturado
I,13,Bucal,,4.94,Limpia,Bulk,Bulk,3.61,59.76,6.06,1.34,Sobreobturado
I,13,Bucal,,3.18,Limpia,Estratificación,Con fibra de vidrio,2.92,79.22,1.48,0.76,Sobreobturado
I,13,Bucal,,4.51,Con tejido remanente,Bulk,Fluida,3.24,79.76,15.91,0.61,Sobreobturado
I,13,Bucal,,3.81,Con tejido remanente,Bulk,Compuesta,1.25,54.82,6.73,1.1,Equiobturado
I,13,Bucal,,4.95,Limpia,Estratificación,Con fibra de vidrio,3.06,56.93,10.39,1.43,Subobturado
I,13,Bucal,,1.76,Limpia,Estratificación,Fluida,2.97,99.6,11.0,0.91,Subobturado
I,13,Bucal,,4.33,Con tejido remanente,Bulk,Bulk,2.91,57.02,5.04,0.7,Equiobturado
I,13,Bucal,,2.25,Con tejido remanente,Estratificación,Bulk,3.11,76.04,3.0,1.98,Equiobturado
I,13,Bucal,,4.18,Con tejido remanente,Bulk,Fluida,1.27,79.21,12.45,1.03,Subobturado
I,13,Bucal,,2.59,Limpia,Estratificación,Bulk,4.31,119.16,8.67,1.68,Subobturado
I,13,Bucal,,4.52,Con tejido remanente,Estratificación,Con fibra de vidrio,4.59,85.6,12.75,1.29,Equiobturado
I,13,Bucal,,1.05,Con tejido remanente,Estratificación,Fluida,4.3,66.63,7.86,0.64,Sobreobturado
I,13,Bucal,,4.65,Limpia,Estratificación,Compuesta,2.49,97.83,3.72,1.37,Equiobturado
I,13,Bucal,,4.25,Con tejido remanente,Bulk,Compuesta,2.44,74.92,12.75,1.44,Equiobturado
I,13,Bucal,,4.18,Limpia,Estratificación,Fluida,1.29,84.78,8.71,1.95,Subobturado
I,13,Bucal,,2.14,Con tejido remanente,Bulk,Bulk,4.7,61.95,10.2,1.82,Subobturado
I,13,Bucal,,3.12,Con tejido remanente,Estratificación,Bulk,3.14,81.77,15.54,1.7,Equiobturado
I,13,Lingual,,2.97,Limpia,Estratificación,Bulk,2.85,76.29,12.24,0.58,Equiobturado
I,13,Lingual,,1.6,Con tejido remanente,Bulk,Con fibra de vidrio,3.83,68.1,4.1,1.49,Sobreobturado
I,13,Lingual,,4.26,Limpia,Estratificación,Con fibra de vidrio,4.01,50.16,6.88,1.76,Sobreobturado
I,13,Lingual,,3.68,Con tejido remanente,Estratificación,Con fibra de vidrio,3.75,94.34,12.46,0.61,Equiobturado
I,13,Lingual,,4.49,Limpia,Estratificación,Con fibra de vidrio,2.81,51.06,9.79,0.77,Sobreobturado
I,13,Lingual,,2.36,Con tejido remanente,Estratificación,Bulk,4.32,57.24,0.28,1.38,Equiobturado
I,13,Lingual,,3.76,Con tejido remanente,Bulk,Con fibra de vidrio,4.58,76.86,9.14,1.47,Sobreobturado
I,13,Lingual,,4.73,Limpia,Bulk,Fluida,4.26,105.25,18.92,0.58,Subobturado
I,13,Lingual,,3.99,Con tejido remanente,Bulk,Bulk,1.65,83.21,10.81,0.84,Sobreobturado
I,13,Lingual,,3.3,Con tejido remanente,Estratificación,Compuesta,3.66,102.13,0.69,1.25,Sobreobturado
I,13,Lingual,,2.56,Limpia,Bulk,Compuesta,2.83,50.91,8.61,0.8,Subobturado
I,13,Lingual,,3.47,Con tejido remanente,Bulk,Con fibra de vidrio,4.62,84.52,3.59,0.64,Sobreobturado
I,13,Lingual,,4.78,Con tejido remanente,Estratificación,Compuesta,3.92,60.6,4.92,1.55,Equiobturado
I,13,Lingual,,1.44,Limpia,Bulk,Compuesta,4.85,101.11,9.7,1.23,Equiobturado
I,13,Lingual,,1.4,Limpia,Estratificación,Compuesta,3.59,119.94,2.02,0.68,Sobreobturado
I,13,Lingual,,2.28,Con tejido remanente,Estratificación,Compuesta,3.68,62.18,1.25,1.45,Sobreobturado
I,13,Lingual,,1.79,Con tejido remanente,Estratificación,Bulk,3.22,94.59,8.18,1.72,Sobreobturado
I,13,Lingual,,3.7,Con tejido remanente,Estratificación,Fluida,4.11,73.98,13.51,1.35,Subobturado
I,13,Lingual,,1.54,Con tejido remanente,Estratificación,Fluida,1.33,85.61,4.75,1.46,Sobreobturado
I,13,Lingual,,1.22,Limpia,Bulk,Bulk,1.17,89.49,16.63,0.67,Subobturado
I,14,Oclusal,,2.75,Limpia,Estratificación,Compuesta,1.55,56.35,7.48,1.38,Subobturado
I,14,Oclusal,,4.18,Con tejido remanente,Estratificación,Con fibra de vidrio,1.56,66.92,4.41,1.21,Sobreobturado
I,14,Oclusal,,1.38,Con tejido remanente,Estratificación,Compuesta,2.66,75.0,7.96,1.91,Subobturado
I,14,Oclusal,,3.66,Limpia,Estratificación,Bulk,1.11,71.83,2.98,1.97,Sobreobturado
I,14,Oclusal,,3.47,Limpia,Bulk,Compuesta,4.49,55.6,4.76,0.93,Subobturado
I,14,Oclusal,,4.07,Con tejido remanente,Estratificación,Compuesta,1.91,77.61,4.38,1.38,Equiobturado
I,14,Oclusal,,3.06,Con tejido remanente,Estratificación,Compuesta,2.21,84.17,12.93,1.21,Sobreobturado
I,14,Oclusal,,2.62,Con tejido remanente,Estratificación,Con fibra de vidrio,1.92,105.6,6.67,0.8,Subobturado
I,14,Oclusal,,4.56,Limpia,Bulk,Con fibra de vidrio,1.28,66.87,6.76,1.46,Subobturado
I,14,Oclusal,,2.44,Con tejido remanente,Estratificación,Con fibra de vidrio,3.32,54.38,4.75,0.85,Sobreobturado
I,14,Oclusal,,1.22,Limpia,Estratificación,Bulk,3.83,80.94,3.51,1.84,Subobturado
I,14,Oclusal,,1.59,Limpia,Estratificación,Fluida,3.46,62.16,4.67,1.99,Equiobturado
I,14,Oclusal,,1.1,Limpia,Estratificación,Con fibra de vidrio,1.86,60.14,3.85,1.87,Equiobturado
I,14,Oclusal,,2.25,Con tejido remanente,Bulk,Bulk,2.25,95.41,8.48,1.38,Subobturado
I,14,Oclusal,,2.35,Con tejido remanente,Estratificación,Compuesta,3.02,116.87,18.65,1.09,Sobreobturado
I,14,Oclusal,,3.77,Con tejido remanente,Bulk,Bulk,3.73,73.08,4.51,0.52,Equiobturado
I,14,Oclusal,,4.0,Limpia,Bulk,Con fibra de vidrio,2.76,106.27,10.8,1.37,Equiobturado
I,14,Oclusal,,1.09,Limpia,Bulk,Compuesta,2.55,86.16,7.79,1.66,Equiobturado
I,14,Oclusal,,4.58,Limpia,Bulk,Con fibra de vidrio,1.14,87.81,4.74,1.0,Equiobturado
I,14,Oclusal,,2.18,Con tejido remanente,Bulk,Con fibra de vidrio,1.25,61.23,9.9,0.94,Sobreobturado
I,14,Bucal,,2.88,Limpia,Bulk,Con fibra de vidrio,1.69,82.28,9.53,0.94,Sobreobturado
I,14,Bucal,,4.89,Limpia,Bulk,Fluida,2.39,110.77,9.01,1.85,Sobreobturado
I,14,Bucal,,2.31,Con tejido remanente,Estratificación,Fluida,2.24,75.61,4.34,1.48,Subobturado
I,14,Bucal,,1.36,Con tejido remanente,Bulk,Con fibra de vidrio,2.1,118.92,1.55,1.63,Equiobturado
I,14,Bucal,,4.72,Limpia,Estratificación,Compuesta,4.47,79.21,0.62,1.04,Sobreobturado
I,14,Bucal,,4.55,Limpia,Estratificación,Fluida,1.37,91.93,1.42,0.77,Sobreobturado
I,14,Bucal,,1.23,Limpia,Bulk,Bulk,2.58,115.16,4.63,1.84,Subobturado
I,14,Bucal,,1.29,Con tejido remanente,Estratificación,Con fibra de vidrio,3.95,57.28,9.22,1.18,Equiobturado
I,14,Bucal,,2.38,Con tejido remanente,Estratificación,Fluida,4.73,83.97,10.54,1.4,Subobturado
I,14,Bucal,,1.93,Limpia,Estratificación,Con fibra de vidrio,3.87,114.74,22.08,1.05,Equiobturado
I,14,Bucal,,3.07,Con tejido remanente,Bulk,Compuesta,1.43,59.45,0.27,1.13,Sobreobturado
I,14,Bucal,,4.37,Con tejido remanente,Bulk,Bulk,3.18,115.78,21.8,1.86,Sobreobturado
I,14,Bucal,,4.77,Con tejido remanente,Estratificación,Bulk,2.01,53.51,7.8,0.51,Subobturado
I,14,Bucal,,2.48,Limpia,Estratificación,Bulk,3.52,113.79,17.47,1.36,Sobreobturado
I,14,Bucal,,4.72,Con tejido remanente,Bulk,Bulk,4.32,98.57,4.78,1.1,Equiobturado
I,14,Bucal,,2.58,Con tejido remanente,Estratificación,Compuesta,3.99,115.75,22.22,1.0,Equiobturado
I,14,Bucal,,1.57,Limpia,Bulk,Con fibra de vidrio,4.98,71.41,0.29,1.56,Subobturado
I,14,Bucal,,1.51,Limpia,Bulk,Fluida,2.15,90.7,5.8,1.88,Subobturado
I,14,Bucal,,3.99,Con tejido remanente,Bulk,Bulk,3.14,100.8,18.19,1.49,Subobturado
I,14,Bucal,,3.73,Limpia,Bulk,Compuesta,1.45,110.62,15.13,1.45,Sobreobturado
I,14,Lingual,,4.89,Limpia,Bulk,Compuesta,1.29,98.32,8.65,0.6,Sobreobturado
I,14,Lingual,,1.97,Con tejido remanente,Estratificación,Bulk,4.38,61.39,7.61,0.91,Subobturado
I,14,Lingual,,3.7,Con tejido remanente,Bulk,Bulk,4.25,75.27,4.68,1.76,Subobturado
I,14,Lingual,,4.64,Con tejido remanente,Bulk,Fluida,3.36,52.35,3.81,1.29,Sobreobturado
I,14,Lingual,,4.7,Con tejido remanente,Estratificación,Compuesta,1.24,115.22,7.18,0.77,Subobturado
I,14,Lingual,,3.1,Con tejido remanente,Bulk,Compuesta,2.78,95.33,14.08,1.56,Equiobturado
I,14,Lingual,,4.26,Limpia,Bulk,Compuesta,1.37,73.02,12.32,1.49,Subobturado
I,14,Lingual,,2.48,Con tejido remanente,Estratificación,Bulk,4.41,110.22,2.71,1.41,Equiobturado
I,14,Lingual,,1.51,Con tejido remanente,Estratificación,Bulk,2.84,118.29,8.3,1.34,Sobreobturado
I,14,Lingual,,2.03,Con tejido remanente,Estratificación,Fluida,2.78,59.71,10.21,1.24,Equiobturado
I,14,Lingual,,1.2,Con tejido remanente,Estratificación,Fluida,1.16,106.16,7.75,0.73,Equiobturado
I,14,Lingual,,1.15,Con tejido remanente,Bulk,Con fibra de vidrio,4.88,55.51,7.21,0.7,Equiobturado
I,14,Lingual,,4.9,Limpia,Bulk,Bulk,4.64,63.51,12.04,1.6,Subobturado
I,14,Lingual,,4.39,Con tejido remanente,Estratificación,Con fibra de vidrio,2.28,94.33,18.35,1.3,Equiobturado
I,14,Lingual,,2.84,Con tejido remanente,Estratificación,Bulk,2.7,90.04,1.96,0.66,Sobreobturado
I,14,Lingual,,3.74,Con tejido remanente,Estratificación,Compuesta,1.53,103.19,0.13,0.77,Subobturado
I,14,Lingual,,2.74,Con tejido remanente,Bulk,Fluida,3.62,61.73,5.47,0.9,Subobturado
I,14,Lingual,,4.03,Con tejido remanente,Bulk,Bulk,3.18,55.27,4.66,1.11,Equiobturado
I,14,Lingual,,3.13,Limpia,Estratificación,Fluida,3.6,87.89,14.48,1.59,Subobturado
I,14,Lingual,,3.22,Con tejido remanente,Bulk,Compuesta,2.47,97.1,2.58,0.8,Sobreobturado
I,15,Oclusal,,2.47,Limpia,Bulk,Fluida,4.74,75.04,3.23,0.6,Equiobturado
I,15,Oclusal,,1.46,Limpia,Estratificación,Bulk,2.8,82.82,12.8,1.56,Sobreobturado
I,15,Oclusal,,4.39,Con tejido remanente,Bulk,Con fibra de vidrio,2.61,93.41,8.08,1.95,Equiobturado
I,15,Oclusal,,3.85,Con tejido remanente,Estratificación,Fluida,4.74,78.04,15.21,0.99,Subobturado
I,15,Oclusal,,2.98,Con tejido remanente,Bulk,Compuesta,2.33,117.29,12.59,1.7,Equiobturado
I,15,Oclusal,,4.54,Con tejido remanente,Bulk,Con fibra de vidrio,3.68,77.58,6.6,1.77,Equiobturado
I,15,Oclusal,,2.44,Limpia,Bulk,Con fibra de vidrio,2.05,50.78,1.01,0.86,Subobturado
I,15,Oclusal,,2.71,Limpia,Estratificación,Fluida,3.32,112.2,21.67,1.98,Subobturado
I,15,Oclusal,,1.1,Con tejido remanente,Bulk,Bulk,1.94,95.42,6.46,1.46,Subobturado
I,15,Oclusal,,2.35,Limpia,Bulk,Fluida,3.19,90.36,2.43,0.97,Subobturado
I,15,Oclusal,,4.53,Con tejido remanente,Estratificación,Con fibra de vidrio,3.21,110.69,11.95,1.64,Equiobturado
I,15,Oclusal,,4.86,Limpia,Bulk,Fluida,2.89,104.31,11.22,1.31,Sobreobturado
I,15,Oclusal,,2.26,Limpia,Estratificación,Fluida,3.64,59.23,4.28,1.29,Equiobturado
I,15,Oclusal,,2.84,Con tejido remanente,Estratificación,Con fibra de vidrio,1.74,67.02,0.22,1.78,Sobreobturado
I,15,Oclusal,,4.01,Con tejido remanente,Bulk,Bulk,4.34,98.4,6.5,1.46,Subobturado
I,15,Oclusal,,1.13,Limpia,Bulk,Bulk,1.26,115.06,12.1,1.25,Subobturado
I,15,Oclusal,,4.62,Limpia,Bulk,Con fibra de vidrio,4.2,90.06,12.31,1.03,Subobturado
I,15,Oclusal,,4.71,Con tejido remanente,Estratificación,Con fibra de vidrio,1.51,107.88,6.82,0.94,Equiobturado
I,15,Oclusal,,2.53,Limpia,Bulk,Compuesta,4.64,108.65,19.02,1.67,Sobreobturado
I,15,Oclusal,,3.28,Con tejido remanente,Estratificación,Compuesta,1.83,105.12,13.07,1.72,Sobreobturado
I,15,Bucal,,2.1,Con tejido remanente,Estratificación,Bulk,2.2,116.41,9.06,1.67,Sobreobturado
I,15,Bucal,,1.96,Con tejido remanente,Bulk,Fluida,2.48,54.83,3.01,0.57,Sobreobturado
I,15,Bucal,,3.56,Con tejido remanente,Bulk,Compuesta,2.35,110.09,19.95,1.37,Subobturado
I,15,Bucal,,2.88,Limpia,Estratificación,Compuesta,4.76,113.25,3.45,0.52,Equiobturado
I,15,Bucal,,3.61,Con tejido remanente,Bulk,Con fibra de vidrio,1.04,68.01,0.09,1.66,Subobturado
I,15,Bucal,,3.37,Con tejido remanente,Estratificación,Compuesta,3.96,60.44,11.72,1.78,Sobreobturado
I,15,Bucal,,4.79,Con tejido remanente,Estratificación,Con fibra de vidrio,2.6,63.26,4.33,0.58,Sobreobturado
I,15,Bucal,,4.31,Con tejido remanente,Bulk,Compuesta,1.01,84.53,1.88,1.6,Sobreobturado
I,15,Bucal,,1.2,Con tejido remanente,Bulk,Fluida,2.58,87.43,11.55,1.36,Subobturado
I,15,Bucal,,1.55,Limpia,Estratificación,Bulk,4.58,53.04,0.7,0.94,Equiobturado
I,15,Bucal,,3.62,Con tejido remanente,Bulk,Fluida,4.29,59.61,11.2,1.8,Subobturado
I,15,Bucal,,4.22,Con tejido remanente,Estratificación,Bulk,1.06,95.53,7.3,1.73,Equiobturado
I,15,Bucal,,1.38,Con tejido remanente,Estratificación,Bulk,1.98,56.9,7.69,1.36,Sobreobturado
I,15,Bucal,,1.92,Con tejido remanente,Bulk,Compuesta,3.4,86.91,11.62,1.17,Sobreobturado
I,15,Bucal,,4.43,Con tejido remanente,Estratificación,Bulk,3.08,116.21,16.91,1.04,Equiobturado
I,15,Bucal,,1.08,Limpia,Bulk,Fluida,4.96,79.99,12.6,1.24,Subobturado
I,15,Bucal,,2.8,Limpia,Bulk,Compuesta,2.56,62.87,5.61,1.48,Subobturado
I,15,Bucal,,1.58,Con tejido remanente,Bulk,Bulk,3.05,104.27,14.11,0.57,Equiobturado
I,15,Bucal,,4.25,Con tejido remanente,Bulk,Bulk,1.25,78.39,10.89,1.0,Sobreobturado
I,15,Bucal,,4.38,Con tejido remanente,Estratificación,Compuesta,4.26,95.68,13.92,1.94,Subobturado
I,15,Lingual,,2.48,Con tejido remanente,Estratificación,Bulk,3.54,118.12,2.73,1.66,Subobturado
I,15,Lingual,,3.03,Limpia,Bulk,Fluida,3.81,118.75,16.44,1.86,Equiobturado
I,15,Lingual,,4.43,Con tejido remanente,Estratificación,Compuesta,3.83,92.1,11.26,1.06,Equiobturado
I,15,Lingual,,3.49,Con tejido remanente,Estratificación,Bulk,3.79,62.76,10.26,1.37,Equiobturado
I,15,Lingual,,4.87,Limpia,Bulk,Compuesta,4.25,103.36,11.03,1.89,Equiobturado
I,15,Lingual,,2.22,Limpia,Estratificación,Compuesta,4.41,68.59,11.47,0.64,Equiobturado
I,15,Lingual,,3.3,Con tejido remanente,Estratificación,Compuesta,1.37,104.19,14.46,1.34,Subobturado
I,15,Lingual,,3.17,Con tejido remanente,Bulk,Con fibra de vidrio,1.64,63.57,6.61,1.67,Equiobturado
I,15,Lingual,,4.8,Limpia,Estratificación,Con fibra de vidrio,2.93,62.45,1.1,1.77,Sobreobturado
I,15,Lingual,,2.71,Con tejido remanente,Bulk,Bulk,1.54,57.46,3.48,0.77,Sobreobturado
I,15,Lingual,,3.31,Limpia,Estratificación,Fluida,2.99,117.37,23.14,1.17,Equiobturado
I,15,Lingual,,3.8,Con tejido remanente,Estratificación,Con fibra de vidrio,3.21,114.51,10.87,1.01,Subobturado
I,15,Lingual,,3.42,Con tejido remanente,Estratificación,Fluida,2.72,93.11,10.77,1.82,Equiobturado
I,15,Lingual,,2.58,Limpia,Bulk,Bulk,1.89,68.58,2.23,0.99,Subobturado
I,15,Lingual,,2.77,Limpia,Estratificación,Con fibra de vidrio,4.12,56.65,10.82,1.44,Equiobturado
I,15,Lingual,,3.42,Con tejido remanente,Estratificación,Con fibra de vidrio,2.67,94.01,13.97,0.71,Equiobturado
I,15,Lingual,,2.57,Limpia,Bulk,Con fibra de vidrio,3.5,59.88,5.67,1.37,Subobturado
I,15,Lingual,,1.96,Con tejido remanente,Bulk,Compuesta,3.04,55.22,1.18,1.28,Sobreobturado
I,15,Lingual,,3.49,Limpia,Bulk,Fluida,1.21,59.22,1.81,1.01,Sobreobturado
I,15,Lingual,,4.85,Con tejido remanente,Bulk,Compuesta,4.19,89.36,2.41,1.14,Subobturado
I,16,Oclusal,,4.81,Limpia,Bulk,Bulk,4.58,97.17,10.88,1.91,Equiobturado
I,16,Oclusal,,2.22,Limpia,Bulk,Bulk,3.95,57.87,9.58,1.44,Subobturado
I,16,Oclusal,,4.23,Limpia,Bulk,Fluida,4.81,62.27,4.34,1.09,Equiobturado
I,16,Oclusal,,1.52,Con tejido remanente,Estratificación,Compuesta,2.84,80.65,10.25,1.91,Equiobturado
I,16,Oclusal,,4.76,Limpia,Bulk,Bulk,3.87,98.82,3.65,1.9,Sobreobturado
I,16,Oclusal,,1.63,Limpia,Estratificación,Fluida,3.0,90.7,6.6,1.05,Subobturado
I,16,Oclusal,,1.11,Con tejido remanente,Estratificación,Fluida,2.57,111.0,1.91,1.66,Equiobturado
I,16,Oclusal,,1.27,Con tejido remanente,Bulk,Fluida,2.9,111.89,5.18,1.58,Subobturado
I,16,Oclusal,,4.68,Con tejido remanente,Estratificación,Fluida,3.55,105.22,17.35,1.14,Subobturado
I,16,Oclusal,,1.34,Limpia,Bulk,Fluida,3.81,111.19,15.35,1.1,Equiobturado
I,16,Oclusal,,4.04,Limpia,Estratificación,Compuesta,3.71,67.27,0.58,0.68,Sobreobturado
I,16,Oclusal,,3.58,Con tejido remanente,Estratificación,Compuesta,4.17,55.01,7.07,0.62,Sobreobturado
I,16,Oclusal,,2.46,Con tejido remanente,Estratificación,Compuesta,3.89,117.72,16.34,1.84,Equiobturado
I,16,Oclusal,,3.11,Con tejido remanente,Bulk,Compuesta,2.15,94.55,3.93,1.14,Sobreobturado
I,16,Oclusal,,1.66,Limpia,Estratificación,Compuesta,3.41,93.31,4.32,1.32,Subobturado
I,16,Oclusal,,2.26,Con tejido remanente,Bulk,Con fibra de vidrio,1.42,109.55,17.95,1.72,Equiobturado
I,16,Oclusal,,2.38,Limpia,Estratificación,Fluida,4.49,60.76,5.49,1.69,Equiobturado
I,16,Oclusal,,1.02,Limpia,Estratificación,Fluida,3.57,60.05,2.65,1.35,Equiobturado
I,16,Oclusal,,4.75,Con tejido remanente,Bulk,Fluida,3.35,96.65,15.68,1.65,Equiobturado
I,16,Oclusal,,4.45,Con tejido remanente,Bulk,Con fibra de vidrio,4.5,79.3,1.46,1.17,Equiobturado
I,16,Bucal,,3.74,Limpia,Estratificación,Con fibra de vidrio,1.22,105.58,18.54,1.38,Subobturado
I,16,Bucal,,4.07,Con tejido remanente,Estratificación,Bulk,4.06,109.85,7.35,1.63,Subobturado
I,16,Bucal,,3.69,Con tejido remanente,Estratificación,Fluida,3.21,119.86,23.71,1.97,Subobturado
I,16,Bucal,,4.91,Con tejido remanente,Estratificación,Compuesta,4.88,100.34,1.47,0.5,Subobturado
I,16,Bucal,,4.28,Limpia,Bulk,Bulk,4.93,117.14,3.32,0.77,Subobturado
I,16,Bucal,,3.86,Con tejido remanente,Bulk,Compuesta,2.1,65.44,8.83,1.6,Subobturado
I,16,Bucal,,1.71,Con tejido remanente,Bulk,Con fibra de vidrio,1.32,62.44,2.6,0.64,Subobturado
I,16,Bucal,,3.41,Limpia,Bulk,Bulk,1.16,73.24,6.91,1.05,Sobreobturado
I,16,Bucal,,3.38,Limpia,Estratificación,Bulk,4.03,107.33,13.01,1.74,Subobturado
I,16,Bucal,,2.04,Limpia,Bulk,Compuesta,3.53,80.69,3.93,1.83,Subobturado
I,16,Bucal,,3.4,Limpia,Bulk,Fluida,4.58,73.44,13.54,1.03,Equiobturado
I,16,Bucal,,3.77,Con tejido remanente,Estratificación,Compuesta,1.83,63.0,0.34,1.0,Equiobturado
I,16,Bucal,,4.66,Con tejido remanente,Estratificación,Compuesta,4.26,110.33,14.88,1.56,Equiobturado
I,16,Bucal,,1.79,Limpia,Estratificación,Con fibra de vidrio,3.43,110.64,13.24,1.72,Sobreobturado
I,16,Bucal,,1.58,Con tejido remanente,Estratificación,Con fibra de vidrio,1.93,75.94,5.9,1.4,Sobreobturado
I,16,Bucal,,3.52,Con tejido remanente,Bulk,Fluida,2.38,98.42,1.35,0.58,Equiobturado
I,16,Bucal,,4.85,Limpia,Estratificación,Compuesta,2.98,51.09,10.07,1.09,Sobreobturado
I,16,Bucal,,2.02,Con tejido remanente,Bulk,Con fibra de vidrio,3.27,66.85,9.84,1.36,Subobturado
I,16,Bucal,,3.29,Limpia,Estratificación,Con fibra de vidrio,4.81,88.62,8.8,1.76,Sobreobturado
I,16,Bucal,,2.82,Con tejido remanente,Estratificación,Compuesta,3.85,94.8,13.13,0.6,Subobturado
I,16,Lingual,,3.5,Con tejido remanente,Bulk,Compuesta,2.57,99.75,7.45,0.94,Subobturado
I,16,Lingual,,3.12,Con tejido remanente,Estratificación,Bulk,3.3,57.53,5.44,1.72,Equiobturado
I,16,Lingual,,2.44,Limpia,Estratificación,Bulk,1.55,50.25,7.1,0.86,Sobreobturado
I,16,Lingual,,4.16,Limpia,Bulk,Con fibra de vidrio,2.56,82.35,1.64,1.55,Subobturado
I,16,Lingual,,2.5,Con tejido remanente,Estratificación,Fluida,1.03,110.37,15.26,1.3,Subobturado
I,16,Lingual,,3.44,Limpia,Bulk,Bulk,2.24,91.38,9.81,1.81,Equiobturado
I,16,Lingual,,5.0,Con tejido remanente,Bulk,Con fibra de vidrio,1.89,82.06,0.63,1.83,Equiobturado
I,16,Lingual,,1.44,Limpia,Bulk,Compuesta,2.76,88.22,7.01,1.01,Subobturado
I,16,Lingual,,1.29,Con tejido remanente,Bulk,Compuesta,1.89,97.49,14.18,1.79,Equiobturado
I,16,Lingual,,4.89,Con tejido remanente,Estratificación,Con fibra de vidrio,3.97,86.62,15.52,1.48,Equiobturado
I,16,Lingual,,4.45,Con tejido remanente,Bulk,Fluida,4.98,61.65,0.01,1.72,Sobreobturado
I,16,Lingual,,2.28,Con tejido remanente,Bulk,Fluida,2.9,89.83,13.3,0.54,Sobreobturado
I,16,Lingual,,1.89,Limpia,Estratificación,Compuesta,4.55,108.27,15.01,1.27,Subobturado
I,16,Lingual,,3.1,Limpia,Bulk,Con fibra de vidrio,2.09,78.6,1.46,1.4,Sobreobturado
I,16,Lingual,,2.73,Limpia,Estratificación,Bulk,2.39,65.71,8.17,0.88,Subobturado
I,16,Lingual,,2.64,Con tejido remanente,Bulk,Bulk,2.44,80.19,6.03,1.33,Sobreobturado
I,16,Lingual,,4.59,Con tejido remanente,Estratificación,Fluida,3.73,118.77,7.7,1.62,Equiobturado
I,16,Lingual,,1.28,Limpia,Bulk,Con fibra de vidrio,3.94,77.64,1.25,0.8,Subobturado
I,16,Lingual,,3.25,Limpia,Bulk,Fluida,4.44,112.02,18.91,0.67,Subobturado
I,16,Lingual,,4.34,Con tejido remanente,Bulk,Fluida,3.8,106.05,6.96,1.23,Subobturado
I,17,Oclusal,,3.14,Limpia,Bulk,Bulk,2.7,88.15,12.83,0.85,Subobturado
I,17,Oclusal,,3.27,Con tejido remanente,Bulk,Con fibra de vidrio,4.7,92.85,2.88,1.32,Sobreobturado
I,17,Oclusal,,3.77,Con tejido remanente,Estratificación,Compuesta,3.44,66.82,7.63,1.28,Equiobturado
I,17,Oclusal,,1.19,Limpia,Estratificación,Con fibra de vidrio,3.52,113.94,1.17,1.03,Sobreobturado
I,17,Oclusal,,1.48,Limpia,Bulk,Bulk,1.09,102.22,13.51,1.34,Sobreobturado
I,17,Oclusal,,3.35,Con tejido remanente,Estratificación,Fluida,4.9,64.0,11.42,1.33,Sobreobturado
I,17,Oclusal,,2.11,Con tejido remanente,Bulk,Fluida,4.24,64.36,8.94,1.22,Equiobturado
I,17,Oclusal,,1.61,Con tejido remanente,Estratificación,Con fibra de vidrio,2.06,58.87,1.66,1.7,Sobreobturado
I,17,Oclusal,,1.1,Con tejido remanente,Bulk,Bulk,2.76,97.24,19.04,0.69,Sobreobturado
I,17,Oclusal,,4.14,Limpia,Estratificación,Bulk,2.66,106.58,2.06,1.73,Sobreobturado
I,17,Oclusal,,4.64,Limpia,Estratificación,Bulk,2.14,58.77,0.11,1.8,Sobreobturado
I,17,Oclusal,,4.3,Con tejido remanente,Bulk,Fluida,1.12,73.72,12.71,1.61,Subobturado
I,17,Oclusal,,2.7,Limpia,Estratificación,Compuesta,2.45,65.71,10.41,1.94,Equiobturado
I,17,Oclusal,,3.98,Limpia,Bulk,Fluida,4.77,75.38,5.94,0.71,Sobreobturado
I,17,Oclusal,,4.69,Limpia,Estratificación,Con fibra de vidrio,4.67,97.89,10.61,0.97,Subobturado
I,17,Oclusal,,1.59,Limpia,Bulk,Con fibra de vidrio,2.72,111.09,8.89,1.56,Subobturado
I,17,Oclusal,,1.76,Con tejido remanente,Estratificación,Bulk,3.45,111.57,17.35,1.84,Sobreobturado
I,17,Oclusal,,2.25,Limpia,Bulk,Con fibra de vidrio,3.58,67.34,2.39,1.18,Equiobturado
