Clase,Pieza,Superficie_1,Superficie_2,Tamaño_cavidad_mm,Estado_cavidad,Técnica,Tipo_resina,Índice_contracción_%,Peso_resina_inicial_mg,Peso_sobrante_mg,Margen_cavo_mm,Ajuste_margen
II,31,Distal,,3.8,Limpia,Estratificación,Compuesta,3.04,100.62,7.02,0.97,Subobturado
II,31,Distal,,1.41,Con tejido remanente,Bulk,Fluida,2.43,89.6,10.58,0.57,Subobturado
II,31,Distal,,1.22,Limpia,Bulk,Compuesta,4.53,100.91,4.36,1.79,Subobturado
II,31,Distal,,3.44,Con tejido remanente,Bulk,Fluida,3.3,92.9,3.48,1.19,Sobreobturado
II,31,Distal,,2.45,Con tejido remanente,Estratificación,Bulk,4.08,64.51,8.93,1.01,Equiobturado
II,31,Distal,,1.55,Limpia,Bulk,Bulk,2.37,101.63,16.95,1.74,Equiobturado
II,31,Distal,,4.75,Limpia,Estratificación,Compuesta,3.27,105.49,1.78,0.62,Equiobturado
II,31,Distal,,1.13,Limpia,Estratificación,Compuesta,3.73,73.23,2.82,1.06,Sobreobturado
II,31,Distal,,3.65,Con tejido remanente,Estratificación,Fluida,4.49,107.61,13.82,1.96,Subobturado
II,31,Distal,,2.85,Con tejido remanente,Bulk,Fluida,1.34,105.38,8.97,1.51,Subobturado
II,31,Distal,,4.27,Con tejido remanente,Bulk,Bulk,4.47,105.17,9.15,1.1,Subobturado
II,31,Distal,,1.44,Limpia,Bulk,Fluida,4.66,55.9,5.92,1.87,Sobreobturado
II,31,Distal,,4.48,Con tejido remanente,Estratificación,Con fibra de vidrio,2.44,115.32,22.39,0.69,Subobturado
II,31,Distal,,4.99,Limpia,Bulk,Con fibra de vidrio,2.64,61.63,12.08,1.48,Equiobturado
II,31,Distal,,3.95,Limpia,Estratificación,Fluida,1.04,92.58,0.41,0.55,Subobturado
II,32,Mesial,,4.59,Limpia,Bulk,Con fibra de vidrio,4.13,77.2,2.51,1.44,Sobreobturado
II,32,Mesial,,3.17,Con tejido remanente,Bulk,Fluida,4.07,61.34,1.48,1.05,Sobreobturado
II,32,Mesial,,2.51,Limpia,Bulk,Con fibra de vidrio,1.36,74.61,6.51,1.65,Sobreobturado
II,32,Mesial,,1.58,Con tejido remanente,Estratificación,Bulk,2.26,101.27,12.64,0.55,Equiobturado
II,32,Mesial,,2.8,Con tejido remanente,Estratificación,Fluida,4.36,102.21,13.44,1.23,Equiobturado
II,32,Mesial,,4.14,Limpia,Bulk,Fluida,4.4,57.45,6.93,1.03,Subobturado
II,32,Mesial,,4.87,Limpia,Estratificación,Con fibra de vidrio,2.12,57.19,5.95,1.3,Equiobturado
II,32,Mesial,,1.34,Con tejido remanente,Bulk,Compuesta,3.12,99.65,1.15,1.29,Equiobturado
II,32,Mesial,,1.3,Con tejido remanente,Estratificación,Con fibra de vidrio,4.76,66.18,5.59,0.76,Equiobturado
II,32,Mesial,,3.95,Con tejido remanente,Bulk,Compuesta,1.18,65.76,9.65,1.43,Sobreobturado
II,32,Mesial,,4.42,Limpia,Estratificación,Fluida,3.33,93.37,17.59,0.74,Subobturado
II,32,Mesial,,2.88,Con tejido remanente,Bulk,Bulk,2.88,55.46,2.93,0.64,Sobreobturado
II,32,Mesial,,2.65,Con tejido remanente,Estratificación,Con fibra de vidrio,3.59,119.2,23.64,1.83,Equiobturado
II,32,Mesial,,4.77,Con tejido remanente,Bulk,Compuesta,3.73,84.59,10.56,1.98,Sobreobturado
II,32,Mesial,,1.23,Con tejido remanente,Bulk,Con fibra de vidrio,4.87,58.33,0.89,0.73,Equiobturado
II,32,Mesial,,3.63,Con tejido remanente,Estratificación,Fluida,1.48,95.62,17.48,0.88,Sobreobturado
II,32,Mesial,,4.71,Con tejido remanente,Bulk,Fluida,1.68,103.27,4.91,0.67,Subobturado
II,32,Mesial,,4.99,Con tejido remanente,Bulk,Compuesta,2.31,75.49,14.49,0.92,Equiobturado
II,32,Mesial,,1.79,Con tejido remanente,Estratificación,Con fibra de vidrio,4.33,61.72,9.23,1.14,Sobreobturado
II,32,Mesial,,2.64,Limpia,Estratificación,Con fibra de vidrio,1.08,119.3,13.02,1.1,Sobreobturado
II,32,Distal,,4.67,Con tejido remanente,Bulk,Bulk,3.64,110.61,5.02,0.78,Equiobturado
II,32,Distal,,4.07,Con tejido remanente,Bulk,Fluida,3.6,116.36,2.0,1.61,Equiobturado
II,32,Distal,,2.02,Con tejido remanente,Estratificación,Fluida,4.59,73.64,13.98,1.36,Sobreobturado
II,32,Distal,,4.78,Limpia,Estratificación,Fluida,2.01,82.65,1.64,1.29,Sobreobturado
II,32,Distal,,2.87,Con tejido remanente,Bulk,Con fibra de vidrio,2.64,103.4,9.89,0.77,Equiobturado
II,32,Distal,,1.16,Limpia,Estratificación,Fluida,2.87,63.29,10.53,1.07,Sobreobturado
II,32,Distal,,4.41,Con tejido remanente,Estratificación,Con fibra de vidrio,3.15,81.16,10.79,1.6,Subobturado
II,32,Distal,,2.22,Limpia,Bulk,Compuesta,2.73,85.19,10.6,1.35,Subobturado
II,32,Distal,,2.19,Con tejido remanente,Bulk,Con fibra de vidrio,3.47,87.22,2.05,0.62,Equiobturado
II,32,Distal,,4.41,Limpia,Estratificación,Con fibra de vidrio,1.14,105.52,9.8,1.27,Subobturado
II,32,Distal,,3.46,Limpia,Bulk,Fluida,1.76,84.17,4.21,0.99,Equiobturado
II,32,Distal,,1.92,Con tejido remanente,Estratificación,Con fibra de vidrio,4.64,106.8,1.2,0.61,Subobturado
II,32,Distal,,2.92,Limpia,Bulk,Compuesta,3.6,68.21,9.4,0.69,Sobreobturado
II,32,Distal,,1.62,Limpia,Estratificación,Fluida,2.26,85.62,5.61,1.14,Equiobturado
II,32,Distal,,4.51,Limpia,Bulk,Compuesta,3.23,66.9,0.48,0.65,Equiobturado
II,32,Distal,,3.79,Limpia,Bulk,Bulk,1.3,69.97,4.86,1.21,Sobreobturado
II,32,Distal,,4.65,Con tejido remanente,Estratificación,Compuesta,3.41,73.48,5.9,1.74,Sobreobturado
II,32,Distal,,2.81,Limpia,Estratificación,Con fibra de vidrio,2.24,82.9,9.24,1.9,Equiobturado
II,32,Distal,,2.78,Limpia,Bulk,Fluida,1.59,99.23,10.64,1.51,Subobturado
II,32,Distal,,3.93,Limpia,Bulk,Bulk,3.27,53.49,2.55,0.93,Equiobturado
